"GEOID","NAME","variable","income","moe","geometry"
"24033800403","Census Tract 8004.03, Prince George's County, Maryland","B19013_001",156014,21998,list(list(c(-76.761151, -76.761156, -76.760475, -76.758265, -76.756203, -76.754534, -76.753225, -76.750977, -76.748938, -76.74612, -76.744349, -76.739177, -76.740807, -76.742443, -76.742868, -76.745496, -76.746001, -76.747416, -76.748226, -76.751164, -76.753898, -76.757276, -76.758299, -76.758731, -76.75893, -76.759195, -76.75962, -76.761251, -76.761151, 39.003629, 39.004888, 39.005797, 39.006477, 39.006631, 39.007312, 39.007507, 39.007033, 39.008133, 39.008509, 39.007687, 39.003373, 38.998645, 38.994582, 
38.993883, 38.991039, 38.990757, 38.990283, 38.989897, 38.988222, 38.985529, 38.984586, 38.989371, 38.995756, 38.998087, 39.000371, 39.001299, 39.003425, 39.003629)))
"24510160300","Census Tract 1603, Baltimore city, Maryland","B19013_001",18839,13620,list(list(c(-76.646118, -76.644643, -76.643218, -76.64309, -76.642975, -76.642775, -76.642696, -76.64552, -76.645808, -76.645868, -76.645997, -76.646118, 39.303112, 39.303176, 39.303211, 39.301109, 39.298894, 39.295313, 39.294009, 39.293895, 39.297629, 39.298803, 39.300961, 39.303112)))
"24033800217","Census Tract 8002.17, Prince George's County, Maryland","B19013_001",93281,19051,list(list(c(-76.859264, -76.857153, -76.854072, -76.851727, -76.848841, -76.849541, -76.849879, -76.847965, -76.847087, -76.847647, -76.845491, -76.843155, -76.84184, -76.840196, -76.839488, -76.839374, -76.838647, -76.842745, -76.846416, -76.850328, -76.850829, -76.850457, -76.852439, -76.853616, -76.853585, -76.859234, -76.861555, -76.859264, 39.051351, 39.053901, 39.055693, 39.054878, 39.058272, 39.058657, 39.060176, 39.062476, 39.066531, 39.067746, 39.068411, 39.070084, 39.06895, 39.066588, 39.063888, 
39.060181, 39.058711, 39.05013, 39.044152, 39.037058, 39.037249, 39.03871, 39.040681, 39.044163, 39.046922, 39.048529, 39.049497, 39.051351)))
"24019970900","Census Tract 9709, Dorchester County, Maryland","B19013_001",58750,9592,list(list(c(-76.065444, -76.064613, -76.062149, -76.061103, -76.0614260024044, -76.063114, -76.0636571105174, -76.064483, -76.065673, -76.065444, 38.129795, 38.130115, 38.128242, 38.12688, 38.1268091675483, 38.126439, 38.1260601318158, 38.125484, 38.126838, 38.129795)), list(c(-76.088813, -76.086882, -76.086764, -76.087001, -76.087477, -76.085456, -76.0833469203699, -76.083198, -76.082129, -76.0805512305993, -76.080465, -76.081059, -76.083079, -76.084251, -76.083198, -76.083436, -76.084387, -76.086645, 
-76.088195, -76.087239, -76.086526, -76.085219, -76.084506, -76.08094, -76.078326, -76.076068, -76.073335, -76.070364, -76.0700845877175, -76.0689952164825, -76.068224, -76.06561, -76.063827, -76.0633650837123, -76.062439222217, -76.061926, -76.0596073095158, -76.058836, -76.05741, -76.055984, -76.05539, -76.056103, -76.058123, -76.060975, -76.062877, -76.06454, -76.067393, -76.0689566700572, -76.069413, -76.0702672732782, -76.070495, -76.066123, -76.063804, -76.061775, -76.059989, -76.05722, -76.055305, 
-76.052894, -76.051177, -76.048988, -76.046409, -76.044784, -76.042434, -76.040016, -76.038398, -76.036659, -76.036758, -76.038039, -76.039584, -76.041248, -76.042912, -76.042912, -76.04303, -76.04208, -76.039584, -76.037326, -76.034949, -76.032335, -76.029007, -76.027, -76.026069, -76.025398, -76.024078, -76.023185, -76.022888, -76.022377, -76.023201906057, -76.023422, -76.025204, -76.025917, -76.027809, -76.028854, -76.031384, -76.031982, -76.032929, -76.034117, -76.035306, -76.035425, -76.0356314836267, 
-76.037445, -76.0382293935959, -76.03899, -76.040297, -76.038396, -76.0380217269412, -76.037207, -76.036138, -76.035187, -76.035662, -76.034117, -76.032814, -76.030548, -76.030166, -76.0289, -76.029449, -76.030799, -76.031517, -76.032257, -76.034652, -76.038024, -76.038887, -76.040092, -76.041992, -76.043975, -76.045661, -76.047904, -76.051155, -76.053251, -76.054201, -76.055152, -76.055865, -76.056578, -76.058598, -76.059311, -76.060262, -76.0610034403562, -76.063709, -76.065135, -76.0656135715494, 
-76.068106, -76.068773289285, -76.069294, -76.0700649153826, -76.070245, -76.072265, -76.0724240743522, -76.074998, -76.0752800635241, -76.076662, -76.079158, -76.0793490943396, -76.080169, -76.081416, -76.082248, -76.083404574344, -76.084743, -76.085219, -76.086169, -76.087714, -76.088813, 38.163127, 38.164758, 38.167468, 38.169804, 38.170458, 38.171859, 38.1735169346073, 38.173634, 38.17242, 38.1734829083523, 38.173541, 38.175876, 38.179053, 38.181095, 38.182883, 38.186059, 38.187553, 38.188768, 
38.18999, 38.191943, 38.192317, 38.190916, 38.189795, 38.188487, 38.189328, 38.189048, 38.188394, 38.188394, 38.1884428318662, 38.1886332173063, 38.188768, 38.188114, 38.189702, 38.1896791593209, 38.1896333776372, 38.189608, 38.1906592897632, 38.191009, 38.192317, 38.193718, 38.195679, 38.197174, 38.197454, 38.198481, 38.199882, 38.200536, 38.200816, 38.2010327463446, 38.201096, 38.202529, 38.202911, 38.203605, 38.205047, 38.203395, 38.203453, 38.202487, 38.202465, 38.203431, 38.203506, 38.203777, 
38.201499, 38.199432, 38.197513, 38.1949, 38.193714, 38.19231, 38.191627, 38.190636, 38.189421, 38.188861, 38.188207, 38.186993, 38.185405, 38.184191, 38.184658, 38.184844, 38.185311, 38.184471, 38.183817, 38.182472, 38.18206, 38.179817, 38.178676, 38.177505, 38.175918, 38.173767, 38.1729981401918, 38.172793, 38.172513, 38.170982, 38.170177, 38.168399, 38.167935, 38.1682605132686, 38.168776, 38.169617, 38.16915, 38.168029, 38.1680098849316, 38.167842, 38.1675099654293, 38.167188, 38.165693, 38.165039, 
38.1645095405509, 38.163357, 38.162609, 38.159806, 38.158685, 38.15775, 38.158065, 38.155899, 38.15493, 38.154182, 38.152835, 38.151599, 38.149658, 38.148265, 38.147911, 38.147174, 38.14838, 38.148811, 38.148487, 38.148361, 38.147773, 38.148155, 38.147529, 38.14962, 38.150368, 38.152891, 38.157096, 38.159806, 38.163917, 38.166721, 38.168776, 38.1692382440747, 38.170925, 38.169804, 38.1694728175343, 38.167748, 38.1666459616353, 38.165786, 38.1638169637599, 38.163357, 38.161768, 38.1616211487045, 38.159245, 
